id,content,dined_at,submitted_at,user,rating,images,restaurant_id,response,helpfulness
OT-288798-22679-190039270289,"Amazing experience ! The food , the vibe and the service ! Danny was the best !",2025-09-26T19:30:00Z,2025-09-27T08:07:10Z,"{'name': 'Venu', 'number_of_reviews': 1, 'location': 'Dubai'}","{'overall': 5, 'food': 5, 'service': 5, 'ambience': 5, 'value': 5, 'noise': 'Do Not Recall'}",,r/maison-papillon-berlin,"{'content': 'Thank you so much for your kind words! We’re thrilled to hear you enjoyed the food, vibe and service and we’ll make sure Danny gets the love he deserves.\nHope to welcome you back soon for another great night with us.', 'date': '2025-11-11T08:43:31Z'}",
OT-288798-26593-120017376012,"Outstanding place amazing vibes, food, drinks. Feels like NY.",2026-03-14T20:00:00Z,2026-03-15T11:35:34Z,"{'name': 'Juan', 'number_of_reviews': 1, 'location': 'New York City'}","{'overall': 5, 'food': 5, 'service': 5, 'ambience': 5, 'value': 3, 'noise': 'Do Not Recall'}",,r/maison-papillon-berlin,,
OT-288798-26675-390085720979,"Die beiden einzigen Punkte, die ich für gestern anmerken würde, sind die Pfeffersauce, die leider etwas dünn war. Sowas sollte nicht passieren in dem Preissegment und die Servicekraft war irgendwie ein bisschen drüber, aber wahrscheinlich wollte er nur lustig sein.",2026-03-13T20:00:00Z,2026-03-14T11:32:15Z,"{'name': 'Andi', 'number_of_reviews': 1, 'location': 'Hamburg'}","{'overall': 4, 'food': 4, 'service': 3, 'ambience': 4, 'value': 3, 'noise': 'Energetic'}","[{'id': '92326013', 'timestamp': '2026-03-14T11:31:44Z', 'variants': [{'size': 'small', 'url': 'https://resizer.otstatic.com/v4/photos/92326013-1?width=160&height=160'}, {'size': 'medium', 'url': 'https://resizer.otstatic.com/v4/photos/92326013-1?width=320&height=320'}, {'size': 'xlarge', 'url': 'https://resizer.otstatic.com/v4/photos/92326013-1?width=752&height=752'}, {'size': 'wideMedium', 'url': 'https://resizer.otstatic.com/v4/photos/92326013-1?width=320&height=180'}, {'size': 'wideLarge', 'url': 'https://resizer.otstatic.com/v4/photos/92326013-1?width=640&height=360'}]}, {'id': '92326011', 'timestamp': '2026-03-14T11:31:43Z', 'variants': [{'size': 'small', 'url': 'https://resizer.otstatic.com/v4/photos/92326011-1?width=160&height=160'}, {'size': 'medium', 'url': 'https://resizer.otstatic.com/v4/photos/92326011-1?width=320&height=320'}, {'size': 'xlarge', 'url': 'https://resizer.otstatic.com/v4/photos/92326011-1?width=752&height=752'}, {'size': 'wideMedium', 'url': 'https://resizer.otstatic.com/v4/photos/92326011-1?width=320&height=180'}, {'size': 'wideLarge', 'url': 'https://resizer.otstatic.com/v4/photos/92326011-1?width=640&height=360'}]}]",r/maison-papillon-berlin,,
OT-288798-26627-170005971857,Mediocre food to fancy prices. Nice setting that turns into a bar club scene at 11pm.,2026-03-13T18:00:00Z,2026-03-14T10:59:30Z,"{'name': 'Ralf', 'number_of_reviews': 6, 'location': 'Berlin'}","{'overall': 3, 'food': 3, 'service': 4, 'ambience': 4, 'value': 2, 'noise': 'Quiet'}",,r/maison-papillon-berlin,,
OT-288798-25688-140109601094,"It’s truly a shame because the food at Maison Papillon is genuinely good. The flavors were well balanced and everything we tried was tasty and nicely presented. However, the excessively long waiting time completely ruined our experience.

We spent a total of three hours at the restaurant — as if we were dining at a Michelin-starred venue with a 20-course tasting menu. During the first hour, we only received our drinks and the oysters (which of course require no cooking). After that, the waiting continued without any clear explanation.

We had to complain twice about the delays. To make matters worse, two tables that arrived after us and ordered later were served their food before we were. It was frustrating and disappointing to see that happen.

We genuinely feel sorry to write this because the food itself was enjoyable, but unfortunately the service did not meet our expectations at all. Sadly, the overall experience was far from what we had hoped for.",2026-02-28T19:30:00Z,2026-03-03T09:29:36Z,"{'name': 'Claudia', 'number_of_reviews': 1, 'location': 'San Francisco'}","{'overall': 2, 'food': 4, 'service': 1, 'ambience': 4, 'value': 2, 'noise': 'Energetic'}",,r/maison-papillon-berlin,"{'content': 'Dear Claudia,\n\nThank you for your honest and fair review. You are absolutely right, the waiting times that evening were unacceptable, and the lack of communication from our team made it even worse. I am truly sorry.\n\nThe coordination between our service team and the kitchen did not work as it should have. That is my responsibility as General Manager, and I take it fully.\n\nI would love the opportunity to welcome you back as our guests, entirely on the house, so you can experience Maison Papillon the way it was meant to be.\n\nPlease reach out to me directly.\n\nWith sincere apologies,\nEmmanuel Kreitner\nGeneral Manager · Maison Papillon Berlin', 'date': '2026-03-03T10:48:10Z'}","{'up': 1, 'score': 1}"
OT-288798-26270-300055453080,"Wir hatten einen sehr schönen Abend in einem stilvollen und angenehmen Ambiente. Der Service war hervorragend – außergewöhnlich freundlich, aufmerksam und dabei angenehm unaufdringlich. Genau die richtige Mischung.

Das Essen war gut und ansprechend angerichtet, preislich jedoch einen kleinen Tick zu hoch für das Gebotene, insgesamt aber noch im Rahmen.

Einziger Minuspunkt war die Raumtemperatur im Gastraum, die deutlich zu kalt war – besonders im Vergleich zu den angenehm warmen Toilettenräumen. Dennoch eine klare Empfehlung und ein Restaurant, das wir gerne wieder besuchen würden.",2026-02-20T20:00:00Z,2026-02-21T11:04:12Z,"{'name': 'Romy', 'number_of_reviews': 1, 'location': 'Berlin'}","{'overall': 5, 'food': 5, 'service': 5, 'ambience': 3, 'value': 4, 'noise': 'Moderate'}",,r/maison-papillon-berlin,,
OT-288798-24306-360060210606,"I love Papillon and it’s one of my favorite places to go have dinner and party afterwards in Berlin.
The food is as always good, but for some reason the service never reaches its full potential for an upscale restaurant like this.",2025-12-04T18:00:00Z,2025-12-05T08:14:20Z,"{'name': 'Loredana', 'number_of_reviews': 2, 'location': 'Berlin', 'avatar': 'https://resizer.otstatic.com/v4/photos/53712148-1?width=105&height=105'}","{'overall': 4, 'food': 4, 'service': 3, 'ambience': 5, 'value': 4, 'noise': 'Do Not Recall'}",,r/maison-papillon-berlin,,
OT-288798-22642-370055748877,"Sehr schönes und ansprechendes Ambiente und sehr gutes Essen. Der Service ist gut, man kann vor Ort einen sehr angenehmen Abend verbringen.",2025-10-24T18:00:00Z,2025-10-27T12:20:06Z,"{'name': 'Sascha', 'number_of_reviews': 1, 'location': 'Berlin'}","{'overall': 5, 'food': 5, 'service': 4, 'ambience': 5, 'value': 4, 'noise': 'Moderate'}",,r/maison-papillon-berlin,"{'content': 'Guten Tag Sascha,\n\nvielen Dank für deine Bewertung. Wir freuen uns dich bald wieder begrüßen zu dürfen.', 'date': '2025-11-11T08:37:10Z'}",
OT-288798-23061-330103766523,Good experience. Music was really nice. Services were a bit fast for the dinner - guided time management which is a big pity.,2025-10-11T17:15:00Z,2025-10-12T13:28:22Z,"{'name': 'Oumi', 'number_of_reviews': 1, 'location': 'Berlin'}","{'overall': 5, 'food': 5, 'service': 5, 'ambience': 5, 'value': 4, 'noise': 'Moderate'}",,r/maison-papillon-berlin,"{'content': 'Thank you so much for your kind words and the 5-star rating \nWe’re really happy to hear you enjoyed the music and overall experience.\n\nWe also truly appreciate your feedback regarding the pacing of the dinner service. We’ll make sure to share this with the team  your input helps us fine-tune the balance between smooth service and giving our guests enough time to enjoy every moment.\n\nWe hope to welcome you back soon for another evening at Papillon', 'date': '2025-10-20T10:09:35Z'}",
OT-288798-22645-170242238347,"Steph was amazing! His service, warm smile, great recommendations, and incredible energy truly made our evening. He was also such a huge help later on in the night when something came up, and I honestly can’t thank him enough for that!",2025-09-27T19:15:00Z,2025-09-28T16:47:09Z,"{'name': 'Naama', 'number_of_reviews': 1, 'location': 'Berlin'}","{'overall': 5, 'food': 5, 'service': 5, 'ambience': 5, 'value': 5, 'noise': 'Do Not Recall'}",,r/maison-papillon-berlin,"{'content': 'Hey Naama, thank you so much for this wonderful review. I’ll make sure to pass it on to Steffen. We’re really happy to hear that you had such a great evening with us. Hope to see you again soon!', 'date': '2025-11-11T08:39:51Z'}",
OT-288798-22679-190039270289,"Amazing experience ! The food , the vibe and the service ! Danny was the best !",2025-09-26T19:30:00Z,2025-09-27T08:07:10Z,"{'name': 'Venu', 'number_of_reviews': 1, 'location': 'Dubai'}","{'overall': 5, 'food': 5, 'service': 5, 'ambience': 5, 'value': 5, 'noise': 'Do Not Recall'}",,r/maison-papillon-berlin,"{'content': 'Thank you so much for your kind words! We’re thrilled to hear you enjoyed the food, vibe and service and we’ll make sure Danny gets the love he deserves.\nHope to welcome you back soon for another great night with us.', 'date': '2025-11-11T08:43:31Z'}",
OT-288798-26593-120017376012,"Outstanding place amazing vibes, food, drinks. Feels like NY.",2026-03-14T20:00:00Z,2026-03-15T11:35:34Z,"{'name': 'Juan', 'number_of_reviews': 1, 'location': 'New York City'}","{'overall': 5, 'food': 5, 'service': 5, 'ambience': 5, 'value': 3, 'noise': 'Do Not Recall'}",,r/maison-papillon-berlin,,
OT-288798-26675-390085720979,"Die beiden einzigen Punkte, die ich für gestern anmerken würde, sind die Pfeffersauce, die leider etwas dünn war. Sowas sollte nicht passieren in dem Preissegment und die Servicekraft war irgendwie ein bisschen drüber, aber wahrscheinlich wollte er nur lustig sein.",2026-03-13T20:00:00Z,2026-03-14T11:32:15Z,"{'name': 'Andi', 'number_of_reviews': 1, 'location': 'Hamburg'}","{'overall': 4, 'food': 4, 'service': 3, 'ambience': 4, 'value': 3, 'noise': 'Energetic'}","[{'id': '92326013', 'timestamp': '2026-03-14T11:31:44Z', 'variants': [{'size': 'small', 'url': 'https://resizer.otstatic.com/v4/photos/92326013-1?width=160&height=160'}, {'size': 'medium', 'url': 'https://resizer.otstatic.com/v4/photos/92326013-1?width=320&height=320'}, {'size': 'xlarge', 'url': 'https://resizer.otstatic.com/v4/photos/92326013-1?width=752&height=752'}, {'size': 'wideMedium', 'url': 'https://resizer.otstatic.com/v4/photos/92326013-1?width=320&height=180'}, {'size': 'wideLarge', 'url': 'https://resizer.otstatic.com/v4/photos/92326013-1?width=640&height=360'}]}, {'id': '92326011', 'timestamp': '2026-03-14T11:31:43Z', 'variants': [{'size': 'small', 'url': 'https://resizer.otstatic.com/v4/photos/92326011-1?width=160&height=160'}, {'size': 'medium', 'url': 'https://resizer.otstatic.com/v4/photos/92326011-1?width=320&height=320'}, {'size': 'xlarge', 'url': 'https://resizer.otstatic.com/v4/photos/92326011-1?width=752&height=752'}, {'size': 'wideMedium', 'url': 'https://resizer.otstatic.com/v4/photos/92326011-1?width=320&height=180'}, {'size': 'wideLarge', 'url': 'https://resizer.otstatic.com/v4/photos/92326011-1?width=640&height=360'}]}]",r/maison-papillon-berlin,,
OT-288798-26627-170005971857,Mediocre food to fancy prices. Nice setting that turns into a bar club scene at 11pm.,2026-03-13T18:00:00Z,2026-03-14T10:59:30Z,"{'name': 'Ralf', 'number_of_reviews': 6, 'location': 'Berlin'}","{'overall': 3, 'food': 3, 'service': 4, 'ambience': 4, 'value': 2, 'noise': 'Quiet'}",,r/maison-papillon-berlin,,
OT-288798-25688-140109601094,"It’s truly a shame because the food at Maison Papillon is genuinely good. The flavors were well balanced and everything we tried was tasty and nicely presented. However, the excessively long waiting time completely ruined our experience.

We spent a total of three hours at the restaurant — as if we were dining at a Michelin-starred venue with a 20-course tasting menu. During the first hour, we only received our drinks and the oysters (which of course require no cooking). After that, the waiting continued without any clear explanation.

We had to complain twice about the delays. To make matters worse, two tables that arrived after us and ordered later were served their food before we were. It was frustrating and disappointing to see that happen.

We genuinely feel sorry to write this because the food itself was enjoyable, but unfortunately the service did not meet our expectations at all. Sadly, the overall experience was far from what we had hoped for.",2026-02-28T19:30:00Z,2026-03-03T09:29:36Z,"{'name': 'Claudia', 'number_of_reviews': 1, 'location': 'San Francisco'}","{'overall': 2, 'food': 4, 'service': 1, 'ambience': 4, 'value': 2, 'noise': 'Energetic'}",,r/maison-papillon-berlin,"{'content': 'Dear Claudia,\n\nThank you for your honest and fair review. You are absolutely right, the waiting times that evening were unacceptable, and the lack of communication from our team made it even worse. I am truly sorry.\n\nThe coordination between our service team and the kitchen did not work as it should have. That is my responsibility as General Manager, and I take it fully.\n\nI would love the opportunity to welcome you back as our guests, entirely on the house, so you can experience Maison Papillon the way it was meant to be.\n\nPlease reach out to me directly.\n\nWith sincere apologies,\nEmmanuel Kreitner\nGeneral Manager · Maison Papillon Berlin', 'date': '2026-03-03T10:48:10Z'}","{'up': 1, 'score': 1}"
OT-288798-26270-300055453080,"Wir hatten einen sehr schönen Abend in einem stilvollen und angenehmen Ambiente. Der Service war hervorragend – außergewöhnlich freundlich, aufmerksam und dabei angenehm unaufdringlich. Genau die richtige Mischung.

Das Essen war gut und ansprechend angerichtet, preislich jedoch einen kleinen Tick zu hoch für das Gebotene, insgesamt aber noch im Rahmen.

Einziger Minuspunkt war die Raumtemperatur im Gastraum, die deutlich zu kalt war – besonders im Vergleich zu den angenehm warmen Toilettenräumen. Dennoch eine klare Empfehlung und ein Restaurant, das wir gerne wieder besuchen würden.",2026-02-20T20:00:00Z,2026-02-21T11:04:12Z,"{'name': 'Romy', 'number_of_reviews': 1, 'location': 'Berlin'}","{'overall': 5, 'food': 5, 'service': 5, 'ambience': 3, 'value': 4, 'noise': 'Moderate'}",,r/maison-papillon-berlin,,
OT-288798-24306-360060210606,"I love Papillon and it’s one of my favorite places to go have dinner and party afterwards in Berlin.
The food is as always good, but for some reason the service never reaches its full potential for an upscale restaurant like this.",2025-12-04T18:00:00Z,2025-12-05T08:14:20Z,"{'name': 'Loredana', 'number_of_reviews': 2, 'location': 'Berlin', 'avatar': 'https://resizer.otstatic.com/v4/photos/53712148-1?width=105&height=105'}","{'overall': 4, 'food': 4, 'service': 3, 'ambience': 5, 'value': 4, 'noise': 'Do Not Recall'}",,r/maison-papillon-berlin,,
OT-288798-22642-370055748877,"Sehr schönes und ansprechendes Ambiente und sehr gutes Essen. Der Service ist gut, man kann vor Ort einen sehr angenehmen Abend verbringen.",2025-10-24T18:00:00Z,2025-10-27T12:20:06Z,"{'name': 'Sascha', 'number_of_reviews': 1, 'location': 'Berlin'}","{'overall': 5, 'food': 5, 'service': 4, 'ambience': 5, 'value': 4, 'noise': 'Moderate'}",,r/maison-papillon-berlin,"{'content': 'Guten Tag Sascha,\n\nvielen Dank für deine Bewertung. Wir freuen uns dich bald wieder begrüßen zu dürfen.', 'date': '2025-11-11T08:37:10Z'}",
OT-288798-23061-330103766523,Good experience. Music was really nice. Services were a bit fast for the dinner - guided time management which is a big pity.,2025-10-11T17:15:00Z,2025-10-12T13:28:22Z,"{'name': 'Oumi', 'number_of_reviews': 1, 'location': 'Berlin'}","{'overall': 5, 'food': 5, 'service': 5, 'ambience': 5, 'value': 4, 'noise': 'Moderate'}",,r/maison-papillon-berlin,"{'content': 'Thank you so much for your kind words and the 5-star rating \nWe’re really happy to hear you enjoyed the music and overall experience.\n\nWe also truly appreciate your feedback regarding the pacing of the dinner service. We’ll make sure to share this with the team  your input helps us fine-tune the balance between smooth service and giving our guests enough time to enjoy every moment.\n\nWe hope to welcome you back soon for another evening at Papillon', 'date': '2025-10-20T10:09:35Z'}",
OT-288798-22645-170242238347,"Steph was amazing! His service, warm smile, great recommendations, and incredible energy truly made our evening. He was also such a huge help later on in the night when something came up, and I honestly can’t thank him enough for that!",2025-09-27T19:15:00Z,2025-09-28T16:47:09Z,"{'name': 'Naama', 'number_of_reviews': 1, 'location': 'Berlin'}","{'overall': 5, 'food': 5, 'service': 5, 'ambience': 5, 'value': 5, 'noise': 'Do Not Recall'}",,r/maison-papillon-berlin,"{'content': 'Hey Naama, thank you so much for this wonderful review. I’ll make sure to pass it on to Steffen. We’re really happy to hear that you had such a great evening with us. Hope to see you again soon!', 'date': '2025-11-11T08:39:51Z'}",
OT-288798-22679-190039270289,"Amazing experience ! The food , the vibe and the service ! Danny was the best !",2025-09-26T19:30:00Z,2025-09-27T08:07:10Z,"{'name': 'Venu', 'number_of_reviews': 1, 'location': 'Dubai'}","{'overall': 5, 'food': 5, 'service': 5, 'ambience': 5, 'value': 5, 'noise': 'Do Not Recall'}",,r/maison-papillon-berlin,"{'content': 'Thank you so much for your kind words! We’re thrilled to hear you enjoyed the food, vibe and service and we’ll make sure Danny gets the love he deserves.\nHope to welcome you back soon for another great night with us.', 'date': '2025-11-11T08:43:31Z'}",
OT-204720-80423-190111794419,"Trotz wirklich nettem Ambiente (und toller Gesellschaft!) habe ich selten in Berlin einen so schlechten Service erfahren. Unfassbar lustloses und umambitioniertes Personal hat von dem Moment in dem wir ankamen bis zum Ende einen wirklich netten Geburtstag mit vielen tollen Frauen extrem überschattet. Schon am Eingang fehlte es an einer netten Begrüßung. Dann hatten wir einen Kellner, der weder freundlich sein, Getränke einschenken noch Stühle, Gläser und Besteck für Nachzügler bringen konnte und am Ende noch Gäste mit Schnippen dazu aufgefordert hat Geschirr rüber zu reichen. Wir waren wirklich entsetzt. Ganz zu schweigen von keiner einzigen Geburtstagsgeste von Seiten des Restaurants, der Anlass des Abends war bekannt. Trotz super Location und ok gutem Essen kann man den Laden leider niemandem weiterempfehlen, solang das bedienende Personal nicht ausgewechselt wird.",2026-05-08T18:30:00Z,2026-05-11T08:07:17Z,"{'name': 'Deborah', 'number_of_reviews': 3, 'location': 'Berlin'}","{'overall': 2, 'food': 3, 'service': 1, 'ambience': 4, 'value': 2, 'noise': 'Do Not Recall'}",,r/kink-bar-and-restaurant-berlin,,
OT-204720-80810-350056768885,Super essen tapas style. Bedienung war jedoch langsam und nicht oft am tisch.,2026-05-04T19:00:00Z,2026-05-05T12:27:58Z,"{'name': 'Julie', 'number_of_reviews': 1, 'location': 'New York'}","{'overall': 5, 'food': 5, 'service': 3, 'ambience': 5, 'value': 5, 'noise': 'Moderate'}",,r/kink-bar-and-restaurant-berlin,,"{'up': 1, 'score': 1}"
OT-204720-80876-350003858555,Everything was very tasty and the outdoor seating area is lovely this time of year.,2026-05-04T18:30:00Z,2026-05-06T09:42:44Z,"{'name': 'Daniel', 'number_of_reviews': 13, 'location': 'Berlin'}","{'overall': 5, 'food': 5, 'service': 5, 'ambience': 5, 'value': 4, 'noise': 'Do Not Recall'}",,r/kink-bar-and-restaurant-berlin,,
OT-204720-80808-150031577405,"We ordered five plates plus bread, along with a house Negroni and a specialty Aperol spritz. With cocktails, the small details matter, and here they felt neglected—the spritz, for example, arrived without even the customary orange slice, and neither drink stood out.

The pacing of the meal was uneven from the start. Three dishes—the squash tempura, fried squid, and short ribs—arrived simultaneously rather than coursed. The tempura and squid were both very good: crisp, well-executed, and satisfying. The short ribs, however, were less successful: coated in a heavy, one-note sauce and served only lukewarm.

At that point we realized two dishes—the yellowfin tuna and ceviche—had been forgotten entirely, which further disrupted the rhythm of the meal and left the overall experience feeling disjointed.

Service issues continued at the end. The bill was presented as a single total without itemization; when I asked for a detailed breakdown, the waiter complied but did so with a noticeably abrupt, somewhat huffy demeanor.

Altogether, the experience suggested a kitchen capable of good execution, but undermined by inconsistent pacing and inattentive service—the ambiance of the old brewery was, ultimately, the best part.",2026-05-04T17:30:00Z,2026-05-05T12:25:15Z,"{'name': 'randy', 'number_of_reviews': 1, 'location': 'Seattle'}","{'overall': 3, 'food': 3, 'service': 2, 'ambience': 5, 'value': 2, 'noise': 'Quiet'}",,r/kink-bar-and-restaurant-berlin,,
OT-204720-80775-120192445532,"Das Essen war spitze, die Portionen leider sehr klein und die Preise dafür sehr hoch.
Es läuft gute Musik bei angemessenen Geräuschpegel. Der weitläufige Augenblick unter Bäumen mit aufgehängten Leuchten bietet Tags und nachts ein sehr schönes Ambiente.
Leider ließ der Service etwas zu wünschen übrig. Wir hatten reserviert mit bottomless Brunch Angebot. Bei der Ankunft wurde uns ein Tisch zugewiesen jedoch nicht auf das Angebot hingewiesen oder nachgefragt. Also ging ich davon aus dass alles passt. Bei der Abrechnung kam dann die Überraschung, dass wir das bei der Reservierung hätten angeben müssen. Als ich darauf hinwies dass es sogar in unserer reservierungsbestätigung vermerkt ist wurde ich angepflaumt dass er mir das Gesicht ist und für nichts etwas könne. Auch könne er ja nicht in die Mail schauen. Es war an den Tag zeitweise etwas voll, gerade die Getränkevestellungen haben sehr lange Zeit in Anspruch genommen. Zwischenzeitig kam niemand um zu fragen ob noch etwas benötigt wird. Anfangs Lied man uns eine gute Stunde sitzen bis wir jemanden mühselig zur Bestellung heranwinken mussten.
Alte in allen hätte ich mir für den Preis etwas mehr vorgestellt. Aber in Berlin geht man ja nur noch selten des Services wegen essen",2026-05-03T10:30:00Z,2026-05-04T19:12:51Z,"{'number_of_reviews': 1, 'location': 'Berlin'}","{'overall': 3, 'food': 4, 'service': 2, 'ambience': 5, 'value': 3, 'noise': 'Quiet'}",,r/kink-bar-and-restaurant-berlin,,
OT-204720-80623-380079747728,"The cocktails and wine were good, pricy but that was expected.
The service was overall nice and friendly. Two items of the bar menu (bread and croquetas) were already gone at 8pm, even if the bar was far from being full... 
Good quality overall, but some things could be improved.",2026-04-28T16:30:00Z,2026-04-29T09:40:59Z,"{'name': 'Laetitia', 'number_of_reviews': 1, 'location': 'Berlin'}","{'overall': 3, 'food': 3, 'service': 4, 'ambience': 4, 'value': 2, 'noise': 'Quiet'}",,r/kink-bar-and-restaurant-berlin,,
OT-204720-79658-330080847583,"Fabulous food, great service. Just a really chilled evening with food that could not be faulted",2026-04-09T18:15:00Z,2026-04-10T14:50:38Z,"{'name': 'Jayne', 'number_of_reviews': 1, 'location': 'Cornwall'}","{'overall': 5, 'food': 5, 'service': 5, 'ambience': 5, 'value': 5, 'noise': 'Moderate'}","[{'id': '92942623', 'timestamp': '2026-04-10T14:50:05Z', 'variants': [{'size': 'small', 'url': 'https://resizer.otstatic.com/v4/photos/92942623-1?width=160&height=160'}, {'size': 'medium', 'url': 'https://resizer.otstatic.com/v4/photos/92942623-1?width=320&height=320'}, {'size': 'xlarge', 'url': 'https://resizer.otstatic.com/v4/photos/92942623-1?width=752&height=752'}, {'size': 'wideMedium', 'url': 'https://resizer.otstatic.com/v4/photos/92942623-1?width=320&height=180'}, {'size': 'wideLarge', 'url': 'https://resizer.otstatic.com/v4/photos/92942623-1?width=640&height=360'}]}]",r/kink-bar-and-restaurant-berlin,,"{'up': 1, 'score': 1}"
OT-204720-79456-340095768484,"Disappointing if compared to its former glory. Once a place for accessible culinary enjoyment and high standards, KINK’s new concept has turned the whole show into an average experience at best. Too bad.",2026-04-03T20:30:00Z,2026-04-03T21:22:36Z,"{'name': 'Philipp', 'number_of_reviews': 1, 'location': 'Berlin'}","{'overall': 3, 'food': 2, 'service': 3, 'ambience': 4, 'value': 2, 'noise': 'Do Not Recall'}",,r/kink-bar-and-restaurant-berlin,,
OT-204720-79408-360095231706,Des plats de résistance aux dimensions d'amuse bouche entre 20 et 30 euros sans originalité.,2026-04-01T20:00:00Z,2026-04-02T12:16:13Z,"{'name': 'Lionel', 'number_of_reviews': 2, 'location': 'Berlin'}","{'overall': 1, 'food': 1, 'service': 1, 'ambience': 3, 'value': 1, 'noise': 'Do Not Recall'}",,r/kink-bar-and-restaurant-berlin,,
OT-204720-79277-350053268325,"The size of the plates were small and pricey for size, but the quality was excellent👌🏻

My Laurier cocktail appeared as if by magic (as it wasn't created in front of me, and I was sat at the bar!) was just my cup of tea (literally with the earl grey!), cherry flavour didn't over power (just subtle) and the vodka and bay leaf balanced out. Very refreshing and oddly comforting... 9/10

I didn't go for a main course as I prefer small plates/starters in general, so I batted for:

Yellow tail crudo  6/10 - Nice but the sesame oil over powered everything else. It would've been nice to taste the sancho oil based on the description of it online... I might have to invest in this as it has some interesting qualities that might be helpful with healing and recovery. (Can anyone say netball injuries?!)

Celeriac croquettes 7/10 - Beautiful consistency and perfectly fried balls of deliciousness, but not enough truffle for me! (Couldn't taste it, but maybe I'm too used to a synthetic truffle taste?!) Not sure where the nori was either! Again, feel that this could've been 'bigger' in the flavour department but tasty non-the-less.

Beef Tataki 9/10 - stand out! The citrus broth was delicious, sharp and sweet, and the shiso tempura added a lovely texture (almost like a really chewy grilled cheese that's been stuck to the grill and baked for a bit longer with the aji mayo (chefs kiss)

I'd come back in a Berlin minute. Lovely dark, cosy vibes, perfectly 'hidden' off a main road. Cool waiting staff, that ooze charm in just the right amount, and kitchen staff looking passionate and serving up the goods. I imagine the patio when it's warmer is instagrammably perfect too with the lanterns and bbq lit.

Until next time Kink...",2026-03-30T16:30:00Z,2026-03-31T11:12:29Z,"{'name': 'Rachel', 'number_of_reviews': 1, 'location': 'Londres'}","{'overall': 5, 'food': 4, 'service': 5, 'ambience': 5, 'value': 4, 'noise': 'Do Not Recall'}","[{'id': '92554945', 'timestamp': '2026-03-31T11:12:36Z', 'variants': [{'size': 'small', 'url': 'https://resizer.otstatic.com/v4/photos/92554945-1?width=160&height=160'}, {'size': 'medium', 'url': 'https://resizer.otstatic.com/v4/photos/92554945-1?width=320&height=320'}, {'size': 'xlarge', 'url': 'https://resizer.otstatic.com/v4/photos/92554945-1?width=752&height=752'}, {'size': 'wideMedium', 'url': 'https://resizer.otstatic.com/v4/photos/92554945-1?width=320&height=180'}, {'size': 'wideLarge', 'url': 'https://resizer.otstatic.com/v4/photos/92554945-1?width=640&height=360'}]}, {'id': '92554943', 'timestamp': '2026-03-31T11:12:36Z', 'variants': [{'size': 'small', 'url': 'https://resizer.otstatic.com/v4/photos/92554943-1?width=160&height=160'}, {'size': 'medium', 'url': 'https://resizer.otstatic.com/v4/photos/92554943-1?width=320&height=320'}, {'size': 'xlarge', 'url': 'https://resizer.otstatic.com/v4/photos/92554943-1?width=752&height=752'}, {'size': 'wideMedium', 'url': 'https://resizer.otstatic.com/v4/photos/92554943-1?width=320&height=180'}, {'size': 'wideLarge', 'url': 'https://resizer.otstatic.com/v4/photos/92554943-1?width=640&height=360'}]}, {'id': '92554944', 'timestamp': '2026-03-31T11:12:36Z', 'variants': [{'size': 'small', 'url': 'https://resizer.otstatic.com/v4/photos/92554944-1?width=160&height=160'}, {'size': 'medium', 'url': 'https://resizer.otstatic.com/v4/photos/92554944-1?width=320&height=320'}, {'size': 'xlarge', 'url': 'https://resizer.otstatic.com/v4/photos/92554944-1?width=752&height=752'}, {'size': 'wideMedium', 'url': 'https://resizer.otstatic.com/v4/photos/92554944-1?width=320&height=180'}, {'size': 'wideLarge', 'url': 'https://resizer.otstatic.com/v4/photos/92554944-1?width=640&height=360'}]}]",r/kink-bar-and-restaurant-berlin,,"{'up': 1, 'score': 1}"
OT-204720-80423-190111794419,"Trotz wirklich nettem Ambiente (und toller Gesellschaft!) habe ich selten in Berlin einen so schlechten Service erfahren. Unfassbar lustloses und umambitioniertes Personal hat von dem Moment in dem wir ankamen bis zum Ende einen wirklich netten Geburtstag mit vielen tollen Frauen extrem überschattet. Schon am Eingang fehlte es an einer netten Begrüßung. Dann hatten wir einen Kellner, der weder freundlich sein, Getränke einschenken noch Stühle, Gläser und Besteck für Nachzügler bringen konnte und am Ende noch Gäste mit Schnippen dazu aufgefordert hat Geschirr rüber zu reichen. Wir waren wirklich entsetzt. Ganz zu schweigen von keiner einzigen Geburtstagsgeste von Seiten des Restaurants, der Anlass des Abends war bekannt. Trotz super Location und ok gutem Essen kann man den Laden leider niemandem weiterempfehlen, solang das bedienende Personal nicht ausgewechselt wird.",2026-05-08T18:30:00Z,2026-05-11T08:07:17Z,"{'name': 'Deborah', 'number_of_reviews': 3, 'location': 'Berlin'}","{'overall': 2, 'food': 3, 'service': 1, 'ambience': 4, 'value': 2, 'noise': 'Do Not Recall'}",,r/kink-bar-and-restaurant-berlin,,
OT-204720-80810-350056768885,Super essen tapas style. Bedienung war jedoch langsam und nicht oft am tisch.,2026-05-04T19:00:00Z,2026-05-05T12:27:58Z,"{'name': 'Julie', 'number_of_reviews': 1, 'location': 'New York'}","{'overall': 5, 'food': 5, 'service': 3, 'ambience': 5, 'value': 5, 'noise': 'Moderate'}",,r/kink-bar-and-restaurant-berlin,,"{'up': 1, 'score': 1}"
